# OpenSignals Text File Format
# {"00:21:08:35:17:ED":{"sensor":["RAW","RAW"],"device name":"00:21:08:35:17:ED","column":["nSeq","I1","I2","O1","O2","A2","A6"],"sync interval":2,"time":"17:28:23","comments":"","device connection":"BTH00:21:08:35:17:ED","channels":[2,6],"date":"2024-06-17","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2","A6"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
10	0	0	0	0	519	1
11	0	0	0	0	513	1
12	0	0	0	0	504	1
13	0	0	0	0	496	1
14	0	0	0	0	488	1
15	0	0	0	0	484	1
0	0	0	0	0	488	1
1	0	0	0	0	498	1
2	0	0	0	0	508	1
3	0	0	0	0	519	1
4	0	0	0	0	530	1
5	0	0	0	0	542	1
6	0	0	0	0	553	1
7	0	0	0	0	563	1
8	0	0	0	0	574	1
9	0	0	0	0	584	1
10	0	0	0	0	593	2
11	0	0	0	0	601	1
12	0	0	0	0	603	1
13	0	0	0	0	601	1
14	0	0	0	0	597	1
15	0	0	0	0	594	1
0	0	0	0	0	590	1
1	0	0	0	0	583	1
2	0	0	0	0	580	2
3	0	0	0	0	576	1
4	0	0	0	0	568	1
5	0	0	0	0	560	1
6	0	0	0	0	548	1
7	0	0	0	0	533	1
